username,hashtags,retweets,url,punctuations,sentence_length,emoji,label
6b7c6aff6adbd211295483340382a8f7,18,13,32,9.97,22.29,128,human
57e562a9ed8f90efdd4dadcd67e0a216,8,5,35,8.95,23.03,56,human
a6e99eb89ca94c753e8e0c8be1064106,12,7,28,9.28,23.11,64,human
244a25ae76a37d3e1c2b99554c6452cd,1,5,21,10.02,26.38,52,human
8a1592a112ade45f2802ab1fe339eb29,11,1,24,8.57,19.38,69,human
e95129e601b0bfa046354c8f8c067ce8,5,3,19,8.62,20.03,40,human
65dff9c0480afc5adf3d2016391bdcdc,1,0,23,8.28,20.76,47,human
9243f54a2b23ba6eb73b3c559b0c405c,3,0,20,6.62,18.21,31,human
de39f9b41848c73fabdf9c3147211a99,11,2,22,9.66,26.89,62,human
91786c019a86cba323bb437d80d1c745,3,2,18,7.02,18.13,44,human
d2d47aa710c17e4e5fdd01c152aec1e,10,68,56,9.51,18.39,82,human
b25d1e95f0c421612d2df3ad534fac18,7,79,36,8.76,18.48,110,human
d8937cc45f4446dc828204b68e2433fe,12,72,32,7.36,16.59,102,human
fab1b4226843549dcabf1e5f8198988f,8,82,32,8.02,18.02,121,human
2e3c4ab894121291179a17f7d6a87261,7,75,40,8.98,18.24,113,human
9df12ce1a13353f6a8116d53b3b05ee7,11,84,28,8.12,19.67,118,human
1b3dfd10099fd2767184d37534f3c351,13,85,35,8.63,18.18,105,human
8ce7673252b5b95c26723afd61e56065,14,63,50,8.22,15.46,80,human
2be20feb98b3f11542bde177f92520c6,8,62,46,8.7,18.04,71,human
8aa7df8217419d3b082bcc4a460c548,7,79,34,8.4,17.66,113,human
890309ef7a8400827b5e4deb75429c09,23,10,48,7.09,13.48,71,human
9b5916d4712ad7dfb8da68558688f57a,35,10,57,7.18,11.67,50,human
4c4f87f3cf1562acf5e0fa66993b529f,64,8,47,7.74,14.27,50,human
22c4e70802a571bc047b0677a28b0995,31,11,54,7.43,13.19,43,human
955144442ad4f25ef58a30232dee6b50,23,3,56,7.56,14.41,40,human
55d0009071f19e1acb5c74fc502b24f8,23,13,61,7.64,12.84,52,human
77f81d898fce2d1dd07d17d6256fbc6c,18,4,46,6.88,13.23,57,human
1981f206d5a41715e35e69c72e206620,25,7,58,7.0,13.35,75,human
9f1949832991bd36b6590f0b2ac1abb5,52,9,51,7.54,14.25,44,human
17949e1ea992b8d7043d886396141028,61,6,54,7.41,13.1,59,human
77a35a50b363623ec913d3c233daf829,21,26,59,10.25,15.6,104,human
ab6050dd3b22e45a645756712791ba05,13,24,67,9.53,14.44,69,human
4a805374129456ddb99d91ef49c741fc,5,24,64,10.16,16.58,113,human
f8640e650542ae291c968c38ec275754,33,22,60,9.55,14.78,82,human
3577219d171b7a2d2854ec437cd94b4d,14,32,65,10.77,17.17,91,human
ff56c4d76132f3307197dc8142448c92,13,32,69,11.04,16.55,110,human
6c033aef8174f5bf45343774884ff30a,22,33,69,10.26,15.39,118,human
7792ad565a2e483cd57f8169b2a4de5c,9,29,70,10.48,15.04,153,human
ddd257ba202081506e19bef968f3b834,63,53,66,13.7,18.66,191,human
28b23a3e88131a51d527906e0cda9b89,59,43,57,12.4,18.86,121,human
5a015489182724953a0daf43a116299f,3,6,20,3.65,12.23,9,human
faf88510400f77df2ed3810c2bde22a,1,7,24,4.04,12.88,10,human
c5244ca47733665ef9f7fec029ff078e,4,7,21,4.22,13.22,12,human
881a000fd030818fb0edc44864afde28,1,9,11,3.95,13.62,6,human
237a100cae00919b6f0faeb68d7a00ca,1,8,16,4.56,14.53,5,human
4a8005dab47326647f2d66c20a92ba6b,2,4,14,3.55,11.76,7,human
8ddbc0688366f9a727e5a53df93a754e,1,2,9,3.22,12.82,1,human
eb6cae96b0e2c8e014fd67f647ce4301,1,3,10,3.37,14.09,5,human
22e749a6f8a55186da7526317b837fb2,2,4,10,3.09,12.84,6,human
453d482a9a30ba4ee977c7ffac056c52,0,3,20,3.21,9.15,13,human
48721dd3bbc7b1529fde6bc3e86bfb4,7,77,71,8.29,12.7,153,human
53cdf8017c85e3938978402105571a8b,3,69,67,7.42,13.1,117,human
d79036bc0a7859903ffdce111a29e72,2,63,57,6.67,12.97,93,human
be276cb3bced4e8596c6fd057c1d38bd,1,93,64,8.21,14.92,96,human
b8916a81bacf8aa87d090f9f1eb53a41,5,76,67,8.18,12.37,94,human
5b57c7b72a490696ec683ed76db75c0e,2,78,69,7.87,13.14,81,human
3ae4cd9362509afd9c950d09f3788ad8,2,83,72,8.68,13.73,111,human
44f434a2e63253463fcaea7eb68664e3,3,69,61,7.2,14.11,81,human
7d6ec977d6713dbcef20b4838fae2be8,4,83,68,9.17,12.6,123,human
3f303aa6083a89fbe993bf4db06ed799,2,68,70,7.55,11.87,89,human
18a31773fde57ecb8600954d0fd0f791,16,13,43,5.63,11.65,8,human
fb7a59834e9847ea8d405e91e921b94,23,33,34,6.6,14.41,29,human
50385d260230b12a732e86c210290d7e,22,25,28,5.95,11.7,20,human
9205c08827fa414a442127e87f473c97,17,22,27,5.62,12.88,17,human
f34aa2461286a3af739101af1f20b882,11,30,25,5.92,14.23,37,human
7c079ad86b255b84d338124495f95575,49,45,49,8.27,13.46,47,human
2cf50e75f88a4030849cf1e7eb67ab1b,34,37,47,7.54,13.02,59,human
eba4c28ac7d7875fa1543b6ec6eee641,21,24,21,6.17,13.53,49,human
c3b0c5d17455f5524319b4a865f909,18,22,22,5.91,12.22,27,human
d4b0efaed662fbce2369b2b56e57e207,13,13,19,5.64,13.33,23,human
6fc3ca52aa4d9f65d568fbc829f8eace,28,41,79,8.16,15.34,67,human
ad70e4ed80b1df8d3c8239d3b4050564,27,49,75,8.14,15.64,54,human
30a6e3cdc44dd6990cdb3fd1fa99dc4c,31,48,62,8.01,16.45,68,human
2af11ad9826b2857dcce76d3cdc077c,37,35,80,8.01,15.14,44,human
f7dbeea2f5334a4dfaf4a9f1ad210b2d,16,43,89,9.21,16.27,73,human
49bb474dd9fd6e37d938f12a73f04ea9,39,49,79,8.34,17.03,59,human
d7b0a0a6b8ab30f98f9f5afa0e455b2b,44,44,83,9.01,17.33,59,human
28de1eb4a70640deeaabbfd01699dba5,26,37,94,9.14,15.34,66,human
e1a9d364ff45605b3e768638afda73cf,15,33,93,8.49,15.51,72,human
d9f6cd52452cd3af0788d6aa7530c99c,37,36,89,9.07,16.37,72,human
df175fabc7d03e0d8f1030a506959e4,3,61,77,7.18,9.7,50,human
abbfb8e65464649374885b86304b3ee4,8,69,74,7.28,10.82,34,human
c6f32da93c6f776d68a3479a83d3aa60,9,63,71,7.23,10.77,67,human
792406d9af725beef913f4c2c0a9b92a,1,72,73,7.29,10.7,39,human
757bca3b99a10859de41656b16e7d910,6,54,68,7.02,10.69,54,human
e8649723c5104f4599a4bb3ea6791a38,8,69,69,7.37,12.52,41,human
1f43c9e0560aad468140b4d09ca4e3e4,9,62,67,9.36,11.2,298,human
488b90d14a41af70016e46be690fe5cd,0,71,70,7.39,12.49,59,human
9458d028f3dda4df3e3802b13bc0e250,2,60,65,7.0,14.68,86,human
71fe3751e4454ea4c2f5284620d442c8,1,68,54,6.84,13.49,91,human
df4adb8217493e82dc02bb687ce4863d,71,13,58,6.91,9.5,11,human
20b087bf2b730634b17fd28dfff760fa,43,18,54,5.8,9.2,10,human
bcb34002c14976d8285dec13070a1550,40,23,44,5.33,8.06,6,human
7a8b53b49b2f4388582a13c1da00c530,30,20,32,6.26,12.58,19,human
366b02a9f1ace8f59eb6b50c537c9833,35,17,24,4.42,9.24,12,human
48670b0d6ed1fd63408cb86f4215931b,11,3,10,3.7,8.5,7,human
7a8f927cec767eab1ef155b708b72aa5,54,10,20,4.47,8.62,7,human
cc10e20baf915cf88180245f7caeb370,31,17,31,4.87,8.34,2,human
de73d25bafd620b9e39f5a9b66d06693,36,9,26,4.64,8.8,1,human
261647f71b8f3613b1bed5dafa1ae76d,40,18,37,6.42,11.63,21,human
e04e53b4e2e0209fd2b42fdf06a565c1,8,25,26,4.91,10.87,18,human
107b1075125cfeb45178e2e45b5d84ad,25,17,18,4.16,10.14,7,human
43f0501cffe16065fb8038fc360a7ee3,10,33,27,4.79,11.88,22,human
8eedb9247ece082856fd7a85aecc7623,8,28,23,5.0,13.0,22,human
a01076797a2d225dad5e88e2e1437fec,26,21,22,3.79,10.62,17,human
831b47e899e0f5431cad0dc4472bfca5,5,21,21,4.52,12.29,15,human
5ee76022c190e71a9839fb8111868b54,3,9,10,3.62,12.25,4,human
22f41653b266eef9724f99280a4c2de1,9,28,22,4.48,12.98,21,human
acb4453c7c21dd7efdaa664163aae3cf,3,22,18,4.04,10.52,19,human
b7c995ede65b327adbff7ab482809db5,3,15,20,4.35,11.83,7,human
d577a64d5d708e4d13dad51a6008347e,51,25,37,8.04,11.78,35,human
3f98e84414d7a45308672f20ceba9e92,59,12,34,6.49,10.03,26,human
5fa45101964ac471bf73c5988e87b24,77,27,33,7.41,11.53,44,human
97c8ff9aedb98a1d5b776503fd7db66,72,19,42,7.57,10.79,40,human
bfb1ff2c2f6a3f822e677ae7dca8174e,59,33,57,8.58,12.6,40,human
a978e7c0e7e7a4168125cb3d4899b74e,29,25,55,7.49,11.98,52,human
d8f87bef9608e9b866513f43b3211091,37,20,50,8.06,10.65,52,human
ff6478eaa477ae2f4e1db87b1b6d7ce7,30,13,54,7.9,10.12,60,human
8270fac23c064759d36eabd3241881e,41,26,52,7.36,10.23,59,human
b3d056b75cffe1cb0ebd652846f729a3,52,22,55,7.81,10.61,69,human
788211a2e2d1a14bd26fd60bd8541c7e,7,1,41,5.07,12.93,14,human
7bc7e186f10ca3cedac41aaf9eb20e36,8,3,47,5.91,13.64,20,human
22f7228a0aa034de372a3bc28f357720,20,2,38,5.26,13.52,24,human
f8a211cb86b9ef037889bc081d37a653,21,1,42,5.98,15.12,22,human
dc0a3ca3cb6fe98ff8b9f5e021b14224,5,3,38,5.56,14.05,35,human
7e95469637ff83671a2d2b5067509637,15,2,38,5.47,14.98,26,human
1d3900739d2c841ce95e06d25ae3434c,19,1,51,6.22,13.77,32,human
36da0a2375b1db2d320977eb17b0e58f,9,1,56,6.46,14.95,35,human
6bbdea17d4d01a90a1170f4eb92b0f83,5,6,52,5.63,14.56,13,human
36760d8defd3c116f4be0bf0f570d0b1,4,6,64,6.5,14.03,25,human
fdc4d0303ba5f74b55d560b77ff5d3d3,46,59,42,9.56,15.74,49,human
845b216115f2e5c5122bbc3b55947d26,63,68,54,9.86,14.84,55,human
7f31f47fa2b40684e9e034cc649a89fc,38,65,34,8.58,15.77,66,human
43200f751249e4474c4d28344dd31292,61,67,40,9.1,14.0,44,human
2d08e993fd83fa4194fae746f686f255,45,41,36,8.25,13.76,43,human
88b34f99b7ebd595f5341c754b33fdad,20,29,24,7.82,14.0,80,human
1575e6912b5ded0eea725df87315174a,51,58,43,9.29,16.93,94,human
140b25240cdda16abe4a09736ae98f4f,42,68,35,8.85,15.28,86,human
1b2fb2492f9b5783268e06e17a166691,60,65,45,10.23,16.08,120,human
a58c5fad43f817d4750119f149b98514,54,52,48,9.07,14.56,85,human
27ecd3f20439266dedfef2601359a6c9,39,70,51,8.4,14.55,38,human
efc7e6e74d14982aec7d733af93cc77d,48,55,72,9.29,14.73,24,human
1dc650c4d50b90aeb482cc45f6ea1752,45,57,76,9.71,14.42,30,human
d29d8e5b260d89197bdee3e8a62aadb1,21,21,53,5.97,10.89,11,human
1014403fecf2a8ac15264e80e6513450,48,50,60,7.62,14.01,27,human
e3f931763df81fd9b7a3899a9fc06886,49,51,51,7.6,15.11,33,human
386c9c9f2d4d86030bdeaa907b86de6e,59,48,48,7.3,14.76,30,human
f1e520e5283c311d98fec49eb0a83478,43,47,38,7.39,14.77,16,human
fe1feada3548f95cecd9a17e57f9982e,44,30,35,6.22,15.1,17,human
c348ead5efbd27cfac05e84ccebcbea,43,51,73,8.38,13.35,36,human
23d7ec9fa5b13bf16f02dd5bdd87df07,21,57,57,8.44,14.47,165,human
7ff08b670921503ce2b0d248cacc7381,26,45,41,7.52,15.61,128,human
ea29074454c27eb307e294a20005558,10,47,46,8.52,15.67,201,human
9a111a59b5472390d633281e3064f5b1,13,24,28,6.55,14.46,98,human
a8d622a5485818f2a3566aa9b68144ea,18,36,43,7.41,14.53,103,human
e8790cba495a3190b1456d073bb280ab,16,27,38,6.69,12.4,131,human
e4a0aca219487d2012c2ddf6921cf3dc,23,30,42,7.29,15.18,159,human
967f1d62b8def85ea49baa3ec0f060a,25,31,45,8.36,16.22,161,human
eac982e54b2e87835c1bb6ee3d699439,11,30,38,6.79,13.22,114,human
52251c987ef0d0f327970f638c63d8e,9,22,32,7.15,14.11,166,human
7591bdaab038223e19e9393220e89e3e,8,15,1,3.48,9.43,21,human
b64dcd58b256dd0a969af7af7856c097,8,7,5,3.5,7.35,33,human
a33367694aed3ec9c46105eb195a9d02,19,6,7,3.84,9.0,11,human
9af7b8ca96ef7425bccbbf3f2388c222,13,12,3,3.6,10.38,8,human
a0dadf0486fff849c2693ca1c46d3929,7,15,7,2.8,9.05,8,human
b55847d83a0ec2065f1cd02dd015f47a,8,9,4,3.49,12.09,8,human
44900b1873aa0542e2b4558a2d937b3c,10,10,3,3.16,10.18,11,human
ca769715a92dd72e0f5c612b36b84fad,42,8,2,3.86,9.73,8,human
fe3952b8d5f4cb1efcaa26d546efa33,29,12,20,4.02,11.51,9,human
12b63a6fc6b264ee3119f44ecd81f1c8,32,21,28,4.96,12.13,8,human
d9ad63dd42035fa2c3bcee8567fa7fe0,37,11,49,7.63,13.94,38,human
363c86f1711005ff5fd054f2007c8466,7,16,44,8.7,15.19,144,human
b0acbe40296fd2c07ea5ecd5c6c4b09e,5,17,56,8.77,16.75,62,human
8b37f98f60015ee3634dd344627a7171,4,8,47,9.01,18.83,66,human
77b9837ade957f9516672181bd9d6f2f,3,9,62,8.95,15.65,50,human
5567bd8ac8e87cb4d05f335dfc95e0e0,14,20,67,9.36,16.99,17,human
a02c2b5fe2297e280e78c5f3d71a6965,7,15,65,8.44,14.31,32,human
bea1a25336a3018a3e9e0f5ff9dddbac,12,15,73,8.42,13.99,31,human
28c8cc2bca01c216d0982d1c23e21a58,15,16,63,8.98,14.59,36,human
7514bb2e8c9937468dcc5b1eea1f9974,7,15,57,9.36,17.15,31,human
8a34db7cffb08c5fb3ac046eeaa6c27,11,41,24,6.21,15.83,75,human
43e4f031c2240c6962f9cb7d96586d0e,12,40,18,5.81,13.18,69,human
6b338fc4d0075dba36f12002a05181b7,12,39,26,5.84,11.62,64,human
26b949c7b1f92dc3ef6a4bed04c27e1,7,33,27,5.12,11.66,69,human
d7322400eea7863d3bb6ab57005ac874,3,27,25,4.7,9.21,77,human
76e83f674064323883b08eeb3d6d2d4,13,35,36,5.35,10.64,78,human
eb0ce5669d9adf9aad68880aaba6bcf,7,39,31,5.69,12.54,81,human
b2315abf0f65594b9a1010ff446fdcaf,10,28,20,5.4,12.64,82,human
97851bc6c16c7e84b53a9ac67a5157e8,8,22,25,4.87,10.6,77,human
84001c2e3aeadd2e363047761bb1a4bd,6,28,24,4.83,11.9,73,human
6ad59e9e88852e87df066d598df7fe49,16,22,16,4.67,12.61,88,human
e9107c55101006576d3a39353f86355f,6,6,7,3.83,10.5,89,human
aa2add6975d4a318a71265befc51a7b7,1,5,6,3.84,12.16,105,human
93dd43a6f0f386255bc6cace408cfe50,3,2,2,3.64,14.35,76,human
933c65838667acf7a3f33e9abf1969e0,15,4,6,3.81,11.69,110,human
ec26a63608ddc5213504ff817f23d8fc,21,3,3,4.61,12.26,178,human
f910f5f07bb5f6f098b708f8b719ffcb,3,9,10,4.1,11.91,126,human
2561251d9334c58c65630f4e5330636d,1,2,8,4.67,12.21,142,human
8e1332e04108c97b2d17d04621f1b152,4,7,11,4.72,13.16,135,human
aff4055dbd2cdea642dae90ea77b9b5d,5,7,2,3.59,13.18,103,human
37e64fb403a5696819e4ea558c5367b6,34,22,5,8.04,15.76,66,human
6776f73149576eba71583e4c39b4ae2d,96,24,9,8.78,15.01,66,human
4f564e74d1c3814529970eb4209b54f4,89,20,16,9.48,14.22,60,human
ffb68608758b247bfe49c7fdd2cc3c33,96,29,14,8.7,14.81,33,human
de0fb89fa7c7dbcdad6a40dd040ed5b9,76,13,20,7.99,13.11,73,human
cda2390e7ae61ff73daab73373f285ce,85,16,20,8.4,13.09,48,human
1111ab7988a5277842cbbb9d1c24325a,64,15,44,8.74,12.76,36,human
ea348cc3726f1c19a09147bb63eed086,46,6,77,8.69,8.85,9,human
c7d07afbb05e8a38305f41dc2b567286,57,9,37,8.0,10.43,27,human
219554be3f9299afdb94d0907976b40,36,7,45,9.51,11.33,205,human
1d000b2fc49300818acd312caa217379,7,47,12,8.25,24.41,54,human
17da7ee74980585beca6f7d0c06b806d,5,35,3,6.99,22.03,41,human
ff0b86d91b59eaf47cda559c739eab,1,31,10,7.89,21.56,30,human
21c9e86a8704adbc5a3b00b688da445a,2,48,12,7.58,21.45,52,human
5e617cdd2fc45a1de2be5cf00cb350d5,1,21,2,8.88,24.61,31,human
73f50c1b08db562f6bddcbc13a52578e,6,12,10,8.72,25.05,19,human
ff3fa6381d8e7eb9ceddf3be7fc35ee2,4,29,14,7.58,25.48,34,human
bdc9dd6bebdd71e57892c6bdf17e31b9,0,24,9,7.2,21.76,30,human
ce2dd62422f31023469e9d8f55f5df1f,8,23,4,8.96,30.66,27,human
6d64fab5b3d82de35053588dba951a78,8,38,8,8.32,25.62,41,human
36cca73081f07123a7d09b70acafcd9e,25,20,29,6.12,16.11,47,human
c5bd13279ab70c4c8310296c0c0dd3d7,17,22,18,5.08,14.5,20,human
5a4fbd0c01d71f93dfed0929bc275e68,17,25,29,5.25,13.47,18,human
51d58befe9880c1d804f3d301ea4a3a8,11,15,28,5.08,13.79,18,human
ce40b82c7dbfdb21a28a488c1b6e30c5,13,21,33,5.21,13.54,12,human
172d6cc908b345ff8177a727903eb645,23,24,44,5.68,13.97,17,human
70f1f744747ac04ea30ca2eca1fcd23b,8,33,33,5.52,12.51,17,human
7fab6cf9c271317b0f9ae22b41ccc2e2,6,21,30,5.5,14.38,41,human
741239a991a68928d998186697cecdc,11,14,35,5.21,14.17,44,human
b31e546d9744c37b73815b98e2d42afe,9,29,32,5.63,15.11,70,human
7ed4a81550f4dfe73811a8e95d9742bf,20,13,11,7.51,14.89,194,human
4d32efce5ee093ed23021a2106a6b486,17,10,15,5.78,11.75,151,human
1d59d53fae678866d00e8e12897ebea6,18,9,10,5.91,12.64,183,human
8ba4da9c46165f03dcea68b5dba37974,9,6,7,4.67,10.94,118,human
5116616f1f12226e732e1ec0bd66d92a,19,4,7,6.54,13.71,184,human
c0196eea05c96b3ac338cd90f818f2bd,8,7,7,6.43,13.41,246,human
8c1b0248f22414012d9c30e341d9dd1e,10,7,11,5.65,11.57,177,human
230d5a4eb5a35bb0e5e34710e2bec680,11,7,9,6.03,12.66,184,human
d3f0ea4db98b35afacf283eb930b2cbe,11,4,8,5.83,12.58,150,human
2bbea6413ea54ff5639fdd687fdb55fb,9,7,5,6.74,15.46,205,human
847be0f6d0f0b05191317ab3efad6a94,6,57,19,7.85,20.39,64,human
c188783614659dbf0cc318e0bb993670,14,63,9,7.76,19.73,102,human
fa3919a9d20b14af2e87f4ac482e7577,14,67,15,9.8,23.12,96,human
b025e200e053d45a139569c1b18610e5,16,66,16,8.3,20.9,80,human
10db489c5940592906cc361beb293cb7,24,76,24,9.67,21.36,82,human
1e703c7ba64d4e6a129e41cfac3a2154,5,50,30,10.51,20.89,68,human
3ab9636d09264fd7a81d98c8b5ad4c80,5,42,8,8.85,22.17,90,human
4d9c763f80476d10527779f861228092,14,66,17,8.83,20.42,79,human
8fadaf0979e59b10c9fd35b9451ee07f,15,52,13,9.45,21.59,101,human
9da8fe940562be7dfbb77cad54ada5a3,14,62,22,8.01,21.68,75,human
3de066997bafa7770401fb64290a6ef8,53,24,85,10.29,8.17,249,human
f6023fa85cfe6c0eb5764e8578bb0234,31,18,82,9.48,6.47,218,human
876241eb8fa690e54b030e423faeaafc,33,8,81,9.42,7.63,208,human
eb19ccd3995455eca781e7b75df809f3,28,7,86,9.67,7.18,221,human
21b85e2009ff8a0695858ee91f128ddb,19,10,85,9.64,7.06,225,human
60c74696feb6d95905d830e200751b1e,32,3,95,11.26,8.55,191,human
ba2b324f5be1f628475a4adec18660a5,18,3,82,10.43,9.54,235,human
5a4c6dc891d3b18022d52d1d1997d57e,18,2,95,11.21,9.46,209,human
3f1b605287d3d49f7704f5afb26c0da7,18,3,72,9.82,8.06,306,human
57a7f07bd9e1abf3a6274dc557050198,30,3,75,9.97,9.27,269,human
559e49cb31db69e9b13ef0992ddabc2c,19,22,115,9.18,7.88,138,human
5776d9eb6c5d1e3de13669717394aac4,0,9,101,7.58,7.68,86,human
27c08d2a4a67bb27c98c214a56b57082,25,27,103,8.85,7.8,128,human
d15be65b6cd061ba89e0fc26130b8b85,7,26,101,7.52,7.32,57,human
a560955f93a7eb83bcaac8671948a77d,11,4,95,7.25,9.12,68,human
b7ed83fce94e7b6c9dacdc5fcaad9b46,25,19,96,8.67,8.53,123,human
5786f6e2d04019a0d55fd37255c71dea,34,24,106,8.47,7.18,99,human
9fdcf8ed7e00160456a3392fa7c34605,13,28,105,7.49,7.25,25,human
cc8247eefb568a278752e144d6a5a83f,18,37,106,9.55,11.44,92,human
c3335d30e3452e3b49017490c949890b,5,20,103,8.03,6.54,82,human
c166c48c95e3d4f717880b8b1fd8cb58,124,42,58,9.21,21.76,102,human
8ae44218bca144247aa1324cf0e9e7e2,90,55,61,8.62,17.18,87,human
c87313d6e78e6c733dc3ea4c279b52b3,101,50,70,9.61,17.97,97,human
907a3cf0bec9aec46e1c90cb02e9e01,87,62,59,9.16,20.08,87,human
5ea8253f18c6049f074fbadc6221c45b,107,46,57,8.98,19.53,104,human
cf581b26053e4e425d9af28244fe1988,95,58,53,8.96,20.29,113,human
90b32f40864b948a8dd169b4fb301169,124,39,70,9.71,18.04,99,human
1462d31eb452809155c06f6daec1fd29,88,54,63,9.14,19.41,94,human
746304a5bd20f6aa0de5c41ab2d6f882,99,43,72,9.28,19.55,83,human
eecd149956e4caf5219dac3dd00f38b2,163,31,64,10.01,21.35,88,human
8140d28d37929e339212516a753ae135,7,12,36,7.65,15.04,68,human
3f685876370600686a84163c3e44e431,12,11,46,7.22,11.13,49,human
25c60d6062593f20ad1b91f8d8a078da,13,19,42,7.56,12.66,45,human
7add50ff3cfac9b76da30f16578db24d,5,14,50,8.82,12.9,109,human
29fa4da0fbc292622c3e02b116c5bbe3,11,16,51,8.5,13.61,81,human
a1c564f5d510cd77f7e9a183f6eec1a3,6,31,60,8.16,12.51,45,human
ee043be6c666bc3355261fec594057d,2,18,54,7.08,8.85,52,human
c8e7c5de03bd70b8968f83c6226dfae,1,20,44,7.17,11.39,74,human
942c588230f7c9c128370f1503aa4d5c,0,22,46,6.65,11.76,51,human
3fefeec00b4f5891ed66d84f39d16185,2,13,41,6.58,11.67,83,human
55009ce1369775e72a8ee8a900bb4890,71,22,73,10.27,17.91,31,human
4ce126cd6d63f7b769cd5e2df6b06a33,49,32,67,10.75,18.4,37,human
f95cdc6243555c9bc8f5e9640459ece8,44,44,60,9.93,19.18,38,human
18df2086943b724a6ea56ad031e0769d,49,39,71,10.88,19.18,52,human
2c7705439eccbbb56c0bda09b7fe7edc,22,29,47,9.34,19.41,26,human
cad54680a532bc575611890999d4732f,49,39,68,10.64,18.59,26,human
7728fded0a73e01984ad21d22aa0c958,41,36,60,10.55,19.56,45,human
588551c49d4046b1e44ca7df9ba35851,59,52,75,11.44,20.51,57,human
ebb922f951b0eaba9582d01b1e56d972,37,55,57,10.51,21.02,66,human
22522c8994d93306a4131afbeba7b662,43,57,47,10.53,20.65,91,human
94473d44c005095dc907b3f7c51c1082,191,2,53,9.12,14.02,23,human
24dc26e53043cb00856243bbd06d484b,174,2,53,9.27,14.35,27,human
3dc7141282567ab5ea3f237a5a615e9e,185,1,96,10.65,14.61,26,human
cadcefd52235aa7caa51bf99f63463fb,159,2,38,7.63,14.21,17,human
be4ffe1cffad7fb8dc2900a8c0b5fe34,173,0,23,7.19,16.21,15,human
eae1f1643258cb83979387673a1afb9d,151,1,16,6.77,14.78,38,human
4d3dc8210baa5eea325e14ce72106352,177,0,17,7.02,15.37,18,human
6a3aff6d9bde86ab5932115415ef1d09,172,0,15,7.03,15.83,24,human
d05b5cd3d4da64ce6fae373894b86c15,159,3,36,8.14,15.24,31,human
8677c07510e57ef0af293d13832be933,187,41,77,12.48,17.8,104,human
3242c3eab7f8b533082e5fc70a176b06,34,30,31,8.52,18.43,165,human
ea915e362e37b7701a9be45d42978fba,27,33,31,8.76,19.97,145,human
60e8a38dba06a61b49d12d04462becfc,19,40,29,9.43,21.83,142,human
744889a89dd7283800034006111d2c9f,25,39,32,8.51,19.73,151,human
a582fdd26d601f0a38b605d872bafcaf,19,37,30,8.23,23.1,143,human
453d1f598991390274f417ed8abb3a55,18,20,16,7.74,20.53,176,human
8dc355fa87bf26d4409b99e173979795,25,31,15,7.85,27.02,147,human
b6e81917e674c59cef8ff8aa6ad08a69,24,43,24,8.56,22.98,123,human
bd98862800f7bdd3368819d42aa4c684,17,37,23,9.04,23.71,127,human
841402c69bc636b949ec5fa2362189c2,9,19,15,7.11,24.68,117,human
3389ac24132f60d01b5de0cc82f50bb6,4,14,31,6.37,16.74,105,human
9fa0b13adc387938506659b8b0c0dbd1,5,15,27,6.99,19.09,129,human
dc1042989cc3c7f7c5aebe52876fd1f9,11,22,34,8.14,18.99,136,human
91d914e63c655a6664d4a098b9523ed,13,15,33,8.28,19.84,126,human
87457a3aeb8cef05d02a6b0612939b09,6,14,27,8.62,23.46,161,human
f8ce69192847c64db8e1b322c1676cfd,8,13,24,7.69,21.61,140,human
371b8402415fc0fcdc7556f6227991ab,19,26,23,7.77,19.22,140,human
8c3ce9548c2d9390925dc671be536e96,9,22,29,7.47,17.1,121,human
5137d715be7fd0562570ded232325721,7,29,33,8.69,18.99,148,human
1740a591e4ace4622f4160ab9d064ffe,5,28,37,7.82,19.54,135,human
17cac006f8ba611ef691aa810b68f8dc,13,1,52,7.08,13.55,3,human
70161edc83dfa78a3f67d73b34fd631d,5,0,37,5.91,12.5,0,human
cb758644eafe47e8cba75088f3ab6701,6,2,38,5.93,11.02,2,human
4540ae26ccbf086cd173c486c3dfb86b,9,2,45,6.14,12.09,0,human
8e896b9e5a35296b2d546e382b59ddd7,8,1,38,5.42,11.31,0,human
c325e54c64b0469e4dcd13099dfaec5d,21,4,61,7.6,15.09,0,human
a2601bd93634002f92ad062c011dba78,10,0,67,7.54,15.2,0,human
ba851ae1e07838ef1511d5c7c774044f,12,0,84,8.27,13.8,2,human
bf606ad6a1f4b13a4bc50b7542299e5d,16,8,86,8.57,15.59,10,human
4ad9ddf45aa584ce3b884e666b312d7,33,4,84,9.3,16.7,5,human
a08aa66c07b88be828d4e4a4919f501e,3,32,31,4.72,9.36,32,human
1b9950adeede4e827e3c8b601a332f48,1,41,31,5.09,10.64,34,human
37a95dfe67e2fcb46f585c819b400a96,10,34,35,5.55,11.39,40,human
44d679c9c11c32a32948f55ed921d5fd,9,45,30,5.7,10.01,39,human
6347e38134cf1b5b24261e5cee790e17,7,35,24,4.8,9.98,36,human
b0880a121d18b3efc93052258ec7d206,9,36,27,5.2,8.91,26,human
50c4c2cd5ba6201edf34509e92a0889f,7,23,21,4.9,9.51,21,human
b462a9b7ea3e4465c4aef383502f77d,8,34,24,4.97,10.01,35,human
bf348fe230b820c1294efbb76dea968d,6,43,36,5.95,10.86,32,human
cd7698ae3ecdf292b5755f9245509207,12,39,23,5.14,10.66,56,human
